Id,SalePrice
1461,109916.93943247154
1462,160695.22487000725
1463,179405.93239799346
1464,206840.4424613972
1465,185464.33661880696
1466,173152.84870689936
1467,190445.68374289645
1468,173963.72397352185
1469,202973.60726721367
1470,118364.71515881154
1471,188837.82617603923
1472,100543.7757689679
1473,91848.29843385758
1474,159657.90993062322
1475,117419.78123391248
1476,341690.4098804289
1477,238276.39464143728
1478,297566.1629195723
1479,291222.3872691917
1480,442664.22272572725
1481,320896.1552445299
1482,215861.7641093645
1483,173875.58555259314
1484,164368.52749536323
1485,209256.29398864735
1486,199689.7621296874
1487,268994.1106422933
1488,234094.56794997014
1489,180543.54325199113
1490,214718.23280123874
1491,195956.57331800385
1492,96470.20012425348
1493,186157.71067853956
1494,283431.1682700821
1495,272063.0154913237
1496,223823.3592532932
1497,183592.62116305268
1498,177056.062714
1499,163641.75107735436
1500,161706.1681125814
1501,198641.48703884665
1502,148996.392806438
1503,263846.5915836917
1504,237261.58132109127
1505,217935.3313139261
1506,194499.46738084665
1507,242183.0987560641
1508,208681.32504897114
1509,169193.82722822746
1510,143225.91353124197
1511,156701.56578560045
1512,154317.60832923208
1513,158600.77760951527
1514,160264.32956040595
1515,190688.74123594916
1516,165167.43016347065
1517,181047.59085198777
1518,116675.18516150561
1519,209191.9038873239
1520,125903.79316078588
1521,127817.39378824498
1522,179494.82377239864
1523,108336.78178279113
1524,136366.05874686583
1525,120811.65200845923
1526,118094.71517269505
1527,113601.97810516795
1528,148725.51343960784
1529,156313.30120060497
1530,203017.57808047166
1531,141625.48109393925
1532,104188.56299970674
1533,160289.43452626895
1534,126120.31507066436
1535,158032.745932468
1536,103426.07548761112
1537,63462.36357002833
1538,165350.2866472569
1539,198738.47493257542
1540,116687.01149893775
1541,152064.5234298
1542,132292.6068327113
1543,188475.07338058934
1544,88519.92032194909
1545,115270.39411696854
1546,133860.45915153003
1547,129632.61849031897
1548,136472.28750679197
1549,118048.89680071497
1550,132387.64743877458
1551,111408.38860443629
1552,146741.5339551443
1553,160601.35941324255
1554,119019.41338076649
1555,166436.75827046824
1556,111892.08631487771
1557,105282.34670149609
1558,97260.61238386769
1559,81346.79459862229
1560,146065.67813039798
1561,126503.22126198225
1562,132280.72633187234
1563,119962.61747766346
1564,154270.45561847888
1565,136245.63028069475
1566,257857.79413716198
1567,73512.14006056583
1568,248439.76538368955
1569,125967.06346671162
1570,139086.88758523818
1571,138027.95130183955
1572,149617.03804627951
1573,214542.3508837162
1574,126459.39562414205
1575,231184.94327498972
1576,266787.51427485124
1577,183469.86881339535
1578,147279.8650553856
1579,147066.9764495931
1580,205244.98722647392
1581,187955.39958781243
1582,133746.4646481769
1583,294517.6807601775
1584,229260.51185525372
1585,145653.19208598405
1586,71234.23943279218
1587,103758.4338320716
1588,148619.95414831294
1589,92704.41692224283
1590,137387.96261471923
1591,92314.9411087776
1592,127236.08951194027
1593,126284.61601794859
1594,113382.51325098718
1595,112123.20588751175
1596,227133.11849580234
1597,200523.05960076145
1598,222497.24141682286
1599,174297.97174974193
1600,164505.6720391243
1601,60118.74480670387
1602,104394.72044889187
1603,91328.31254070808
1604,232402.74322489018
1605,258659.33789256186
1606,176098.69254960035
1607,170774.6233707675
1608,232345.63730521922
1609,184080.74288714092
1610,153371.20260753372
1611,152348.23641681825
1612,175951.32761412163
1613,172893.12051377186
1614,108311.45418278912
1615,89261.86770385131
1616,73173.31807880268
1617,87928.40973502402
1618,134851.45282856375
1619,143798.4896763097
1620,160152.16978812488
1621,128614.04471797484
1622,155460.75460142535
1623,258936.23718801167
1624,218807.79871156378
1625,117979.60269635197
1626,179362.31094019584
1627,196434.15664413065
1628,275710.6767411255
1629,187739.129422982
1630,284849.23155714164
1631,232197.46248870014
1632,223273.40979941442
1633,187520.83525860266
1634,195480.2425548587
1635,188690.4990721401
1636,157067.36628869272
1637,207976.73592901274
1638,190447.82469679788
1639,187949.5687376206
1640,248912.32963366635
1641,186745.777978331
1642,245323.3739127864
1643,204750.24501177223
1644,225250.77555036207
1645,184022.55253171606
1646,165741.3938916716
1647,157110.58957902994
1648,135494.48689611893
1649,152408.49587369422
1650,110139.35710340775
1651,125085.77223176225
1652,98963.4881636879
1653,102095.29909466514
1654,155702.8444192482
1655,139700.31430222982
1656,152152.19206639545
1657,157452.47372875962
1658,152568.45408713722
1659,116162.3762338342
1660,159914.62903210396
1661,397464.33391329687
1662,334010.31638503354
1663,350120.8982753798
1664,400752.46962568496
1665,298092.6693314926
1666,306404.2155564303
1667,351534.7651880398
1668,350721.4477841132
1669,303204.77691521996
1670,317333.6476336129
1671,266138.16362668964
1672,384183.4219934132
1673,292919.1487916364
1674,246613.7721966478
1675,201560.12085986894
1676,201892.34165137916
1677,224539.5152579094
1678,400835.56391483766
1679,352726.75711625407
1680,307501.32786776667
1681,244857.76941634942
1682,305710.77363851917
1683,182146.5775645353
1684,185711.99836935187
1685,181737.1046114482
1686,175545.9609240657
1687,186710.94254240935
1688,194711.96627101328
1689,210635.23588007133
1690,219549.12678148446
1691,198847.28357498796
1692,269170.6424943577
1693,181415.50529674193
1694,193651.6001759797
1695,171980.80941473113
1696,258882.88429123367
1697,183084.87484540723
1698,316282.6442910288
1699,311996.6194468475
1700,253865.2687863845
1701,273147.3648471632
