Id,SalePrice
1461,115032.06426119608
1462,164583.86478297762
1463,184925.5312413049
1464,203925.24365458437
1465,187327.89617928557
1466,174582.3646763469
1467,189881.5215085378
1468,166751.70725875464
1469,206900.81314578105
1470,115091.24617168093
1471,206184.02225362748
1472,97052.19533741266
1473,92978.0230728271
1474,151530.86942445618
1475,110268.9890091975
1476,330345.54999605723
1477,229983.14049178286
1478,306716.71481490467
1479,286021.64695624745
1480,454062.67084541504
1481,280111.2558444213
1482,207513.41434045185
1483,178822.8669046671
1484,157519.20288306527
1485,195849.74245985097
1486,206010.68769020002
1487,256082.49560702388
1488,232920.37849427087
1489,183680.61237718447
1490,218763.90568920676
1491,203538.33796320713
1492,101876.60179334381
1493,196250.00957303983
1494,277489.89094596414
1495,273172.79202738183
1496,217067.00522276576
1497,186823.11461993287
1498,160593.89386483506
1499,165243.6593665293
1500,155860.67596169218
1501,190226.81345759708
1502,145378.24972234498
1503,277468.03118351765
1504,251789.20835882294
1505,226302.7893287352
1506,192881.54926371409
1507,239031.08994547432
1508,199242.9385006416
1509,165377.77048210974
1510,139465.43490582588
1511,146155.43913587186
1512,168676.8606565502
1513,145166.70513413122
1514,157235.00412979996
1515,170477.48113027247
1516,158209.47446781173
1517,183642.74583573308
1518,124121.26699152637
1519,229677.79845959388
1520,122449.45288463554
1521,119544.8426817587
1522,173245.039708831
1523,104627.24662520923
1524,127366.15527435376
1525,114889.52253025646
1526,116117.73426569153
1527,104162.28474679512
1528,154165.50920367983
1529,140267.17296444034
1530,191985.71421764317
1531,134561.76429141726
1532,109505.82845415168
1533,153777.91704278096
1534,131699.45025766536
1535,165576.50325184525
1536,98584.9034341918
1537,61172.094046236954
1538,186328.65143385835
1539,184624.5767498833
1540,114293.80303505987
1541,152240.21860801612
1542,140742.86347591653
1543,197390.65957235327
1544,94377.41070579826
1545,123188.26437963074
1546,122555.79517532009
1547,135401.85461337722
1548,141868.43863201368
1549,114646.32712706752
1550,124976.20496775425
1551,121226.11986303779
1552,141087.18709788934
1553,168669.35401808462
1554,123121.21534029485
1555,163964.5502930941
1556,98258.87706901615
1557,89292.08882043572
1558,93836.03076551028
1559,82856.73547529959
1560,131834.0805399621
1561,113202.72024098052
1562,125233.9496651473
1563,119794.24796610378
1564,154724.1270662448
