Id,SalePrice
1461,115763.76083041899
1462,160145.49765752058
1463,180149.73526887505
1464,208532.3688795564
1465,190610.17873892508
1466,171417.83056360675
1467,194632.3707038611
1468,165918.02159532465
1469,199679.05366563683
1470,115117.58549547225
1471,198478.03385976847
1472,95105.19272837968
1473,91916.78515419066
1474,150434.28450948035
1475,107474.88218506041
1476,360679.55490129674
1477,234801.02074627465
1478,311970.5903455954
1479,306166.9362251376
1480,429300.63907560246
1481,306673.69862442405
1482,213627.7639652628
1483,180243.92184054432
1484,161232.18595471012
1485,211244.13592495088
1486,207018.50031813217
1487,274827.2578425492
1488,242601.90574685085
1489,185219.24422089217
1490,219732.24543151216
1491,202850.89738153652
1492,97419.50063847692
1493,198073.38988084256
1494,273776.05325233017
1495,278253.78896372323
1496,218143.7722813411
1497,186447.76238122827
1498,159339.8946670469
1499,162333.42360703208
1500,154209.9554119187
1501,172731.3566502207
1502,142845.66771200733
1503,286511.62575347495
1504,247145.09008971718
1505,226420.93640010382
1506,187296.0098686567
1507,235353.68501541013
1508,204553.54285456787
1509,166712.27793648816
1510,141186.07619530216
1511,147625.31816974733
1512,168404.48314673657
1513,150209.97459489902
1514,156436.56382455557
1515,192517.45308782175
1516,167904.36760114724
1517,177308.06419535048
1518,121639.5553476187
1519,217035.82917785732
1520,123479.87915478053
1521,122097.96852381197
1522,178626.7993703503
1523,100157.25776412807
1524,130724.46163693506
1525,116805.1641306551
1526,118576.33662878814
1527,106070.32365424481
1528,147279.80399388715
1529,141646.81536020862
1530,190870.5852218659
1531,131825.4932504157
1532,109091.95995017882
1533,151117.30548252325
1534,124138.47508759708
1535,160950.44049996478
1536,99811.85320166395
1537,63587.49116830198
1538,171896.98725995413
1539,208292.10618312925
1540,114260.53303776316
1541,156125.87656147344
1542,140882.39037837452
1543,199136.89870757726
1544,95089.73045066438
1545,121505.07936270225
1546,136895.06488920943
1547,135934.9896603086
1548,141969.75029795212
1549,114331.36713843931
1550,131942.30360932276
1551,117527.58370300275
1552,133482.58810665808
1553,160420.10337827387
1554,116892.87145740696
1555,172412.2089174645
1556,92973.17049549172
1557,90541.77623453489
1558,92346.28607375236
1559,87075.79378168464
1560,140849.79194568848
1561,115557.98306158111
1562,128892.37177187746
1563,116982.13583452182
1564,152876.83956707563
1565,145144.80940138226
1566,264167.72433855577
1567,76312.0602914173
1568,228556.37968043148
1569,121288.05678588446
1570,149711.4933143081
1571,141403.99893008938
1572,144140.95378506044
1573,242019.21809397062
1574,118129.97633948
1575,233471.79209069806
1576,279260.2162522432
1577,188563.34387194042
1578,146865.0748010166
1579,140669.96462797144
1580,208383.9315251143
1581,167663.178223061
1582,122501.32146841774
1583,294984.19158534525
1584,229320.5306850504
1585,141916.5361853742
1586,70596.0896320555
1587,106287.95181366497
1588,144519.54642737965
1589,95339.10834531125
1590,136240.734817875
1591,90606.4853751602
1592,121491.14105556362
1593,128637.11604244955
1594,113540.59897958935
1595,108129.9470600261
1596,215119.21169695127
1597,187229.16570836844
1598,226807.92580940935
1599,178825.41909448273
1600,173954.9558094876
1601,60843.250437854054
1602,103142.99733866542
1603,92380.86424297608
1604,233597.28141851953
1605,272299.45546359813
1606,175728.16015804716
1607,159096.91108867025
1608,230329.88904942773
1609,184802.84534787125
1610,148071.65695897685
1611,151383.3435439468
1612,179438.16482297503
1613,174623.93745889788
1614,113646.94959952477
1615,93128.95522707373
1616,75636.30580071121
1617,92097.81151483927
1618,120122.67238922516
1619,142808.12311920564
1620,155386.48923372218
1621,133036.50887001926
1622,137431.7967657358
1623,252814.08786346976
1624,216742.35777864078
1625,115077.0891319644
1626,171204.11784665042
1627,193357.37559169933
1628,281387.44302809704
1629,187187.23585693346
1630,277345.115673491
1631,211817.03329825855
1632,225570.57020242242
1633,189730.2422877747
1634,198409.6440759919
1635,185480.74068379044
1636,160108.83530495578
1637,199745.19533500198
1638,210559.6509326486
1639,192700.02799345864
1640,256154.98412018336
1641,184642.7686783166
1642,243988.810976573
1643,222667.56874573804
1644,242248.92139064652
1645,194498.53576371344
1646,168047.9004821495
1647,157126.64312667013
1648,126543.57977423095
1649,149520.32916658124
1650,114035.89646615359
1651,121146.66094843626
1652,98255.3574565441
1653,101668.09928836665
1654,149328.52671163355
1655,133505.23601839988
1656,142069.12083931905
1657,150180.65765202435
1658,150031.22029401525
1659,109682.01663329471
1660,162634.06051363947
1661,433911.81577516184
1662,342700.06821817317
1663,347774.1974092213
1664,432437.4644360389
1665,314085.19473722676
1666,303376.1716449975
1667,366368.76692945557
1668,338865.16411509603
1669,304530.17573235865
1670,341696.19143377274
1671,254121.15918161778
1672,383565.22573203046
1673,293837.0918465328
1674,240467.1012663861
1675,192776.23062746885
1676,193558.78687317716
1677,222814.4359292113
1678,410148.9147001716
1679,341816.21783276525
1680,310256.5032308647
1681,253010.5116640912
1682,307420.5249407921
1683,179364.67771424373
1684,199945.274590774
1685,175513.94678406103
1686,175555.3044131624
1687,182944.71740447628
1688,203367.08609957993
1689,209032.29647073042
1690,221113.3132834532
1691,197070.51338708447
1692,283359.6181012122
1693,188593.47901508436
1694,187578.78907051773
1695,171981.4467736466
1696,287387.11390024296
1697,180139.9990407039
1698,330888.6163300258
1699,275840.39993766637
1700,242888.6867013666
1701,275866.92700652784
1702,239116.35135819984
1703,256950.76508778633
1704,269971.946658775
1705,253697.87013860492
1706,361267.2222794535
1707,203272.39266378168
1708,197114.32100835463
1709,265483.7420741717
1710,225225.89470635104
1711,281664.6458515071
1712,241118.20892623026
1713,264553.1693158366
1714,217055.55912023984
1715,208867.19206524902
1716,192337.37597073684
1717,194728.44093334675
1718,142911.85595407276
1719,209411.92903906305
1720,233726.2902184061
1721,181661.14820422264
1722,139004.9188918331
1723,167042.68673163815
1724,204544.75377321168
1725,238160.1608777125
1726,189399.28608147876
1727,163395.61644327984
1728,192484.5734803988
1729,170168.21368063337
1730,159164.06663079778
1731,120191.55332536975
1732,122106.96141446757
1733,107079.65501515145
1734,122525.77936387218
1735,143622.6746068514
1736,110631.08098787295
1737,326469.39378870575
1738,267078.6049717635
1739,224301.439929452
1740,192351.97729208178
1741,184148.7298134954
1742,175907.35305775428
1743,181357.49155903258
1744,324920.98577599303
1745,219346.47093598233
1746,200345.67352847525
1747,225151.43184413514
1748,200997.48403273488
1749,155112.06456171593
1750,138509.3058340999
1751,269254.8515144933
1752,115759.60895601044
1753,140745.56929474563
1754,199837.46466216678
1755,167790.23887864788
1756,121886.1185340564
1757,118351.43591876421
1758,146126.23994451237
1759,175119.6768899612
1760,162713.98887492745
1761,158082.15284450917
1762,164373.8887543415
1763,173083.2837609079
1764,115402.57133947671
1765,171861.41248893627
1766,178968.24368246042
1767,226271.65741106519
1768,145820.34179796046
1769,187754.43997094137
1770,163188.12025705635
1771,121437.1361145825
1772,133703.80742719723
1773,125124.99362417877
1774,129754.3387370635
1775,142304.64097567694
1776,128476.79101667296
1777,104001.63532326646
1778,149087.00612857591
1779,115758.38973910855
1780,195386.1999808086
1781,128567.74271617565
1782,78240.43307305702
1783,139629.19275107587
1784,96615.60561573236
1785,118106.97085188232
1786,152071.75740522414
1787,181061.11394715632
1788,59145.52954643142
1789,107981.88143343083
1790,72737.40091096237
1791,194062.82481323843
1792,159292.84891584513
1793,130334.74715342477
1794,172076.4729332878
1795,136622.067759552
1796,127820.85635440845
1797,117008.94930905626
1798,112535.08935945542
1799,107883.5219954181
1800,122129.75074134764
1801,122905.94498337136
1802,159999.66563305462
1803,145420.95044938364
1804,143535.82973944818
1805,136883.77286049296
1806,131323.5762634629
1807,171053.12434312838
1808,132864.62480136004
1809,131431.71150455842
1810,143190.70050005123
1811,99688.07924356943
1812,96440.64011250231
1813,127790.53773496763
1814,88871.23308573104
1815,53826.27104757048
1816,103684.29993446729
1817,106446.68941359592
1818,148027.3256312887
1819,125241.06422114577
1820,65570.6955421628
1821,120689.68437699114
1822,158540.21440404453
1823,60680.09154715931
1824,129700.30059724808
1825,138327.39324783822
1826,95902.07778894837
1827,101309.8013987271
1828,136540.99983845305
1829,129057.25548231165
1830,147130.88418761455
1831,161393.2445932525
1832,91670.8350318743
1833,147532.37934381637
1834,125672.8848289122
1835,139721.63456766246
1836,120946.69170725983
1837,99848.3027020252
1838,150373.91642648276
1839,95171.17297002165
1840,152250.8209031497
1841,139751.58860304675
1842,91327.12791447715
1843,129460.29658484968
1844,132435.40012593864
1845,144224.44369757682
1846,148714.40725491918
1847,150969.82915754276
1848,49922.09325534222
1849,115163.41175307259
1850,122850.26566315492
1851,169546.55654657824
1852,141850.1416526507
1853,127575.19801526956
1854,192864.7438579117
1855,168972.73414734795
1856,249817.46835228524
1857,160714.4140293672
1858,124144.74711583658
1859,118289.52547083375
1860,150067.14536045227
1861,117856.32294713469
1862,303552.517947767
1863,292601.5425392544
1864,292726.23924746906
1865,343799.43715894024
1866,338490.0356399051
1867,234037.94714721426
1868,287318.15214581904
1869,216542.07791450917
1870,234827.17691696537
1871,267883.1939242302
1872,174968.89976172952
1873,241322.94347171995
1874,144489.83992907524
1875,208696.54812897084
1876,202189.8219519109
1877,213746.06570854
1878,213144.87602140324
1879,116765.99138969005
1880,134615.56762951243
1881,239235.3118055665
1882,251746.48027285314
1883,191522.3181877889
1884,208078.6950899511
1885,248314.7708231826
1886,282385.3049146683
1887,212772.56569766757
1888,263423.17303277104
1889,172036.2413592921
1890,128344.53057619398
1891,140011.84739550704
1892,95535.4194511861
1893,130308.76983453915
1894,122941.93098915236
1895,147818.20559715125
1896,128920.42614372646
1897,119415.73133113312
1898,118766.18973356787
1899,156547.40207724634
1900,132828.070804109
1901,167288.38975234173
1902,134371.01099675585
1903,233373.42012984378
1904,135909.87011635382
1905,178582.23529469705
1906,157477.44568556492
1907,197068.5619971379
1908,104363.21932856951
1909,134226.6471411426
1910,118249.0284061881
1911,214234.32176108193
1912,300141.947605071
1913,163413.14975307288
1914,69816.07622516427
1915,249739.5213934802
1916,67896.60426871308
1917,266074.50395325554
1918,142236.55808847243
1919,187316.16052631248
1920,183152.22115902108
1921,356513.76862039213
1922,313881.62692936434
1923,250147.77833430667
1924,229490.47556094298
1925,219953.18444181312
1926,351223.28985761787
1927,137235.5372486785
1928,155856.0633425478
1929,122636.41081133114
1930,134002.92127255411
1931,133237.3951524291
1932,140000.66917861716
1933,169019.08164601104
1934,184262.38322545204
1935,173974.43037900238
1936,181708.97599924458
1937,199359.89888815064
1938,191982.67150337898
1939,256535.20336997474
1940,180811.7958592182
1941,180572.1819303279
1942,201040.60992460037
1943,211013.81284756807
1944,320964.48889223166
1945,352582.88088323484
1946,144762.2245649095
1947,297590.74753621087
1948,180681.96056030778
1949,256152.70672355068
1950,206870.96029635574
1951,241207.78864239348
1952,221914.74290888885
1953,174435.34485140487
1954,189219.11247337912
1955,141454.15562955715
1956,331315.19754445174
1957,157562.4388924544
1958,308028.88013159216
1959,146290.6327108582
1960,111528.44814276318
1961,115671.11586653274
1962,93485.63510589518
1963,105844.75504911969
1964,108737.96367767078
1965,147294.37983437546
1966,141505.73813824743
1967,277136.7264875951
1968,349474.9037349775
1969,351137.7453726764
1970,373717.53355458495
1971,428680.0062114176
1972,363711.503304696
1973,289344.2418438931
1974,321815.96183295205
1975,404557.50704990415
1976,271293.3040029088
1977,339273.84842130047
1978,329796.10442742414
1979,318678.9410780247
1980,212944.47351071524
1981,323641.7173087807
1982,224903.56712468018
1983,212960.09187016
1984,170589.24046112876
1985,213786.54300094928
1986,221023.86281725962
1987,179133.34184893064
1988,189907.75555015114
1989,206920.0198422238
1990,221185.46082608422
1991,228595.61694993038
1992,226572.6776788796
1993,181755.00619930695
1994,236156.30626709326
1995,189747.1194756587
1996,251666.39116711728
1997,307463.95927903673
1998,272572.3196750271
1999,307863.76121305046
2000,299608.42247356183
2001,270290.80636089505
2002,264123.96208679816
2003,254357.82459250698
2004,279616.89372064994
2005,247553.97590157425
2006,214481.35538397517
2007,249181.11930554977
2008,201954.39232248432
2009,200182.3981607456
2010,207536.8019062552
2011,162915.72685321863
2012,178578.95682786786
2013,182648.1092250835
